"name","series","age","occupation","hometown","first_name","episode","technical","result","signature","show_stopper"
"Luis Troyano","5",42,"Graphic Designer","Poynton, Cheshire","Luis","4",2,"IN","Pears in Puddings","Bakewell Alaska"
"Luis Troyano","5",42,"Graphic Designer","Poynton, Cheshire","Luis","5",6,"IN","Tropical Manchester Tart","Four Fruity Seasons Tower"
"Luis Troyano","5",42,"Graphic Designer","Poynton, Cheshire","Luis","6",3,"IN","Apple and Cinnamon Kugelhopf with Honeyed Apples","The Cage on the Rocky Hill"
"Luis Troyano","5",42,"Graphic Designer","Poynton, Cheshire","Luis","7",5,"IN","Childhood Empanadas","Stars and Stripes Éclairs
(Blueberry Cheesecake & Peanut Butter and Jelly Éclairs)"
"Luis Troyano","5",42,"Graphic Designer","Poynton, Cheshire","Luis","8",2,"IN","Black Forest Cherry Tree","Cocktail Doughnuts
(Mudslide & Raspberry Mojito)"
"Luis Troyano","5",42,"Graphic Designer","Poynton, Cheshire","Luis","9",1,"IN","Indian Rose BaklavaHalwa Baklava Rolls","Chocolate Mousse & Cherry EntremetsPomegranate, Fig & Pistachio Sponges"
"Luis Troyano","5",42,"Graphic Designer","Poynton, Cheshire","Luis","10",2,"Runner-up","Apple, Walnut, Raisin and Cheshire Cheese ChaussonsPain au Chocolat Blanc with Raspberries and Cream Cheese","Village in Chocolate"
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","1",8,"IN",NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","2",7,"OUT",NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","3",NA,NA,NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","4",NA,NA,NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","5",NA,NA,NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","6",NA,NA,NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","7",NA,NA,NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","8",NA,NA,NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","9",NA,NA,NA,NA
"Luke Thompson","9",30,"Civil servant/house and techno DJ","Sheffield","Luke","10",NA,NA,NA,NA
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","1",6,"IN","Vanilla, Peach and Raspberry","White Chocolate Cake with a Red Velvet and White Chocolate Mousse Heart"
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","2",6,"IN","Indian FlatbreadsItalian Flatbreads","UNKNOWN"
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","3",10,"IN","Cinnamon, Apple and Pear Tarte Tatin","Rum and Tropical Fruit Tart"
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","4",9,"IN","Almond, Chocolate and Cherry Torte","Tiramisu Layered Meringue Dessert"
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","5",5,"OUT","Lamb Wellington with Rosemary and Mint","Banana Scotch Pie"
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","6",NA,NA,NA,NA
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","7",NA,NA,NA,NA
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","8",NA,NA,NA,NA
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","9",NA,NA,NA,NA
"Manisha Parmar","3",27,"Nursery nurse","Leicester","Manisha","10",NA,NA,NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","1",3,"STAR BAKER",NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","2",6,"IN",NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","3",3,"IN",NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","4",8,"IN",NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","5",5,"IN",NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","6",4,"IN",NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","7",2,"IN",NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","8",4,"OUT",NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","9",NA,NA,NA,NA
"Manon Lagrave","9",26,"Software project manager","London","Manon","10",NA,NA,NA,NA
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","1",3,"STAR BAKER","Zingy Citrus Madeira Cake","A Walk in the Black Forest"
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","2",11,"OUT","Biscotti Italiano","Russian Box"
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","3",NA,NA,NA,NA
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","4",NA,NA,NA,NA
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","5",NA,NA,NA,NA
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","6",NA,NA,NA,NA
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","7",NA,NA,NA,NA
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","8",NA,NA,NA,NA
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","9",NA,NA,NA,NA
"Marie Campbell","6",66,"Retired","Auchterarder, Perthshire","Marie","10",NA,NA,NA,NA
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","1",5,"IN","Lemon and Poppy Seed Cake","Chocolate Monster"
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","2",6,"IN","Rosemary & Raisin Breadsticks","Sage & Garlic Plait"
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","3",11,"OUT","Ginger, Mango and Passion Fruit Trifle","Rose and Pistachio MacaroonsChocolate and Raspberry Bites"
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","4",NA,NA,NA,NA
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","5",NA,NA,NA,NA
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","6",NA,NA,NA,NA
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","7",NA,NA,NA,NA
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","8",NA,NA,NA,NA
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","9",NA,NA,NA,NA
"Mark Onley","4",37,"Carpenter and Kitchen Fitter","Milton Keynes","Mark","10",NA,NA,NA,NA
"Mark Whithers","1",48,"Bus Driver","South Wales","Mark","1",NA,"OUT","Sticky Marmalade Tea Loaf","Heart-shaped Chocolate and Beetroot Cake with Store-Bought silver chocolate hearts and chocolate red and white roses."
"Mark Whithers","1",48,"Bus Driver","South Wales","Mark","2",NA,NA,NA,NA
"Mark Whithers","1",48,"Bus Driver","South Wales","Mark","3",NA,NA,NA,NA
"Mark Whithers","1",48,"Bus Driver","South Wales","Mark","4",NA,NA,NA,NA
"Mark Whithers","1",48,"Bus Driver","South Wales","Mark","5",NA,NA,NA,NA
"Mark Whithers","1",48,"Bus Driver","South Wales","Mark","6",NA,NA,NA,NA
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","1",2,"IN","Tiramisu Swiss Roll","Mini Lemon and Thyme Drizzle Cakes"
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","2",5,"IN","Caramelised Onion and Goat's Cheese Sandwich Biscuits","Ski Village Scene"
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","3",3,"IN","Date and Walnut Rye Rolls","Stuffed Sunflower Loaf"
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","4",1,"IN","Peanut Butter Chocolate Fondants","Key Lime Baked Alaska"
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","5",1,"IN","Pistachio, Apricot and Honey Custard Tart","Three Little Pigs Pie"
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","6",4,"IN","Dark Chocolate and Almond Liqueur Savarin","Chess-Themed Chocolate and Salted Caramel Dobos Torte"
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","7",3,"IN","Mini Beef Wellingtons","Rhubarb and Custard & Maple Syrup and Bacon Éclairs"
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","8",5,"OUT","Spiced Plum Iced Bread Swirl","Glazed Lemon & Poppy Seed DoughnutsChocolate & Passion Fruit Doughnuts"
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","9",NA,NA,NA,NA
"Martha Collison","5",17,"Student","Ascot, Berkshire","Martha","10",NA,NA,NA,NA
"Mary-Anne Boermans","2",45,"Housewife","Kidderminster, Worcestershire","Mary-Anne","1",4,"IN","Banoffee Cupcakes","Chocolate and Raspberry Opera cake"
"Mary-Anne Boermans","2",45,"Housewife","Kidderminster, Worcestershire","Mary-Anne","2",9,"IN","Roasted Cauliflower, Cheese andCaramelised Onion Quiche","Butterscotch Brulée Tarts in Pecan PastryApple Rose Tarts"
"Mary-Anne Boermans","2",45,"Housewife","Kidderminster, Worcestershire","Mary-Anne","3",5,"IN","Ploughman's Loaf","Herb and Walnut BreadsChocolate and Chilli Buns"
"Mary-Anne Boermans","2",45,"Housewife","Kidderminster, Worcestershire","Mary-Anne","4",2,"IN","Melting Moments","Blackcurrant and Mint MacaronsGooseberry and Elderflower MacaronsHazelnut Macarons"
"Mary-Anne Boermans","2",45,"Housewife","Kidderminster, Worcestershire","Mary-Anne","5",2,"IN","Chicken and Bacon Pie","Midnight Meringue"
"Mary-Anne Boermans","2",45,"Housewife","Kidderminster, Worcestershire","Mary-Anne","6",4,"IN","Tutti Fruitti Curd Baked Cheesecake","Orange and Praline Croquembouche with Cardamom Caramel"
"Mary-Anne Boermans","2",45,"Housewife","Kidderminster, Worcestershire","Mary-Anne","7",2,"IN","Chocolate and Orange Mousse Cake","Raspberry Rose DanishesPraline SpiralsAlsatian Plaited Danishes"
"Mary-Anne Boermans","2",45,"Housewife","Kidderminster, Worcestershire","Mary-Anne","8",3,"Runner-up","Lemon and Ginger Mille Feuille","Fruit Tarts with Elderflower CustardStrawberry and Rhubarb CheesecakesBlack Fruit Meringue with Everlasting Syllabub"
"Mat Riley","6",37,"Fire fighter","London","Mat","1",7,"IN","Gin and Tonic Madeira Cake","Black Forest Gateau"
"Mat Riley","6",37,"Fire fighter","London","Mat","2",5,"IN","Pistachio, Cranberry and White Chocolate Biscotti","Gingerbread Fire Engine"
"Mat Riley","6",37,"Fire fighter","London","Mat","3",8,"IN","Jalapeño, Mexican Cheddar and Smoked Salt Soda Breads","Curry Inspired Brighton Pavilion"
"Mat Riley","6",37,"Fire fighter","London","Mat","4",7,"IN","Coconut Crème Brûlées","Chocolate Bar Cheesecakes"
"Mat Riley","6",37,"Fire fighter","London","Mat","5",4,"IN","Sugar Free Carrot Cake","Raspberry and Coconut Ice Cream Roll"
"Mat Riley","6",37,"Fire fighter","London","Mat","6",1,"STAR BAKER","Piña Colada Frangipane Tart","His 'n' Hers Vol-au-vents"
"Mat Riley","6",37,"Fire fighter","London","Mat","7",6,"OUT","Raised Venison and Pigeon Pie","Strawberry Charlotte Russe"
"Mat Riley","6",37,"Fire fighter","London","Mat","8",NA,NA,NA,NA
"Mat Riley","6",37,"Fire fighter","London","Mat","9",NA,NA,NA,NA
"Mat Riley","6",37,"Fire fighter","London","Mat","10",NA,NA,NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","1",11,"IN",NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","2",4,"IN",NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","3",6,"STAR BAKER",NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","4",7,"IN",NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","5",8,"IN",NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","6",6,"IN",NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","7",5,"OUT",NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","8",NA,NA,NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","9",NA,NA,NA,NA
"Michael Chakraverty","10",26,"Theatre manager/fitness instructor","Stratford-upon-Avon","Michael","10",NA,NA,NA,NA
"Michael Georgiou","7",20,"Student","Durham","Michael","1",3,"IN","Lime, Ginger and Honey Drizzle Cake","Matcha Tea Chocolate Mirror Glaze"
"Michael Georgiou","7",20,"Student","Durham","Michael","2",9,"IN","Malt, Chocolate and Orange Iced ""Beer"" Biscuits","Trip to See Santa in Lapland"
"Michael Georgiou","7",20,"Student","Durham","Michael","3",7,"OUT","Chocolate and Chilli Swirl Plait","Cypriot Dove and Olive Branch Plaited Loaf with Houmous"
"Michael Georgiou","7",20,"Student","Durham","Michael","4",NA,NA,NA,NA
"Michael Georgiou","7",20,"Student","Durham","Michael","5",NA,NA,NA,NA
"Michael Georgiou","7",20,"Student","Durham","Michael","6",NA,NA,NA,NA
"Michael Georgiou","7",20,"Student","Durham","Michael","7",NA,NA,NA,NA
"Michael Georgiou","7",20,"Student","Durham","Michael","8",NA,NA,NA,NA
"Michael Georgiou","7",20,"Student","Durham","Michael","9",NA,NA,NA,NA
"Michael Georgiou","7",20,"Student","Durham","Michael","10",NA,NA,NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","1",6,"STAR BAKER",NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","2",8,"IN",NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","3",5,"IN",NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","4",5,"IN",NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","5",7,"OUT",NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","6",NA,NA,NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","7",NA,NA,NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","8",NA,NA,NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","9",NA,NA,NA,NA
"Michelle Evans-Fecci","10",35,"Print shop administrator","Tenby, Wales","Michelle","10",NA,NA,NA,NA
"Miranda Browne","1",37,"Food buyer for Marks & Spencer","Midhurst, West Sussex","Miranda","1",8,"IN","Triple Layered Brownie Meringue Cake
with Raspberry Cream","Three Tiered Chocolate Fudge Cake  with Handmade Chocolate Button Decorations"
"Miranda Browne","1",37,"Food buyer for Marks & Spencer","Midhurst, West Sussex","Miranda","2",3,"IN","Fresh Vanilla Biscuits with Royal Icing","Pistachio Macarons"
"Miranda Browne","1",37,"Food buyer for Marks & Spencer","Midhurst, West Sussex","Miranda","3",3,"IN","Walnut and Apricot Bread","Lemon Iced Buns
Chocolate and Orange Buns"
"Miranda Browne","1",37,"Food buyer for Marks & Spencer","Midhurst, West Sussex","Miranda","4",1,"IN","Sticky Toffee Pudding","Queen of Puddings, Chocolate Pear Roly Poly, Strawberry and Rhubarb Crumble"
"Miranda Browne","1",37,"Food buyer for Marks & Spencer","Midhurst, West Sussex","Miranda","5",1,"IN","Summery Salmon, Cod and Prawn Fish Pie","Chocolate Pastry filled with Orange Cheesecake  Chocolate Pastry filled with Milk Chocolate Ganche  Strawberry Tart with Red Currant Glaze  Cheesy Crab, Broad Bean and Tomato, Pancetta Risotto Canapés"
"Miranda Browne","1",37,"Food buyer for Marks & Spencer","Midhurst, West Sussex","Miranda","6",NA,"Runner-up","Lemon Cupcake","Eliminated after signature"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","1",12,"IN","Orange and Green Cardamom Madeira Cake","Quadruple Chocolate Black Forest Gâteau"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","2",9,"IN","Coconut, Fennel and Pistachio Biscotti","Box of Fortunes"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","3",9,"IN","Mexican Bread with Warm Tomato Salsa","Snake Charmer's Basket"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","4",8,"IN","Cinnamon Tea Crème Brûlées","Fizzy Pop Cheesecakes"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","5",1,"STAR BAKER","Naked Blueberry and Caraway Crunch Cake","Chocolate and Strawberry Lime Ice Cream Roll"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","6",4,"IN","Bay Leaf, Rong Tea and Pear Tart","Bengali Korma and Clementine with Cod Vol-au-vents"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","7",1,"IN","Aromatic Raised Game Pie","Mango and Raspberry Charlotte Russe"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","8",1,"STAR BAKER","Rose Pistachio and Mocha Hazelnut Horns","Bubble Gum and Peppermint Cream Religieuse à l'ancienne"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","9",4,"STAR BAKER","Peanut Salted Caramel and Chocolate Tart","Peacock in Nan's Door"
"Nadiya Hussain","6",30,"Full-time mother","Leeds / Luton","Nadiya","10",1,"WINNER","Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers","My Big Fat British Wedding Cake"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","1",1,"STAR BAKER","Coffee and Hazelnut Swiss Roll","Jaffa Orange Cakes"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","2",2,"IN","Fennel and Rye Thins","Hansel and Gretel Scene"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","3",5,"IN","Cider and Walnut Crusty Rolls","'Full English' Stromboli"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","4",4,"IN","Pistachio Puddings with Chocolate Sauce","Summer Pudding Alaska"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","5",4,"IN","Chocolate Crusted Passion Fruit Tart","Trio of Apple Pies"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","6",1,"IN","Rum Punch Savarin with Coconut Cream and Tropical Fruits","Chocolate and Caramel Dobos Torte"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","7",2,"IN","Spicy Duck Pasties","Smoked Salmon and Horseradish & Raspberry Ripple Éclairs"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","8",3,"IN","Lincolnshire Plum Braid","Doughnut Family Tree
(Limoncello and Almond & Milk Chocolate and Orange)"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","9",3,"IN","Coffee and Chocolate BaklavaBreakfast Baklava","Raspberry NonnettesLime and Passion Fruit Entremets"
"Nancy Birtwhistle","5",60,"Retired Practice Manager","Barton-upon-Humber, Lincolnshire","Nancy","10",1,"WINNER","Apple and Lemon KitesRaspberry and Almond Croissants","Red Windmill"
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","1",12,"OUT","Pineapple & Passion Fruit","Mother's Day Layered Rose Cake"
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","2",NA,NA,NA,NA
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","3",NA,NA,NA,NA
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","4",NA,NA,NA,NA
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","5",NA,NA,NA,NA
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","6",NA,NA,NA,NA
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","7",NA,NA,NA,NA
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","8",NA,NA,NA,NA
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","9",NA,NA,NA,NA
"Natasha Stringer","3",36,"Midwife","Tamworth, Staffordshire","Natasha","10",NA,NA,NA,NA
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","1",11,"IN","Black Forest Swiss Roll","Almond and Raspberry Mini Cakes"
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","2",10,"IN","Farthing Biscuits","Zulu Boats at Dawn"
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","3",4,"IN","Rye Bread Rolls","Chicken and Roasted Vegetable Picnic Loaf"
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","4",8,"IN","Mini Sticky Toffee Puddings","Baked Alaska with Strawberry Surprise"
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","5",5,"OUT","Tarte au Citron","Pieful Tower"
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","6",NA,NA,NA,NA
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","7",NA,NA,NA,NA
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","8",NA,NA,NA,NA
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","9",NA,NA,NA,NA
"Norman Calder","5",66,"Retired Naval Officer","Portknockie, Moray","Norman","10",NA,NA,NA,NA
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","1",10,"IN","Lemon, Ginger and Caraway Seed Madeira Cake","Black Forest Chocolate Creation"
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","2",10,"IN","Chocolate, Hazelnut and Fig Biscotti","Memory Box"
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","3",10,"IN","Cranberry and Orange Sweet Soda Breads","King of the Jungle"
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","4",1,"IN","Almond Crème Brûlées","Berry Cheesecake Tower"
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","5",2,"IN","Carrot & Pecan Cake","Dessert Island Getaway"
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","6",5,"IN","Christmas Frangipane Tart","Savoury and Sweet Bouchées"
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","7",2,"IN","Not a Boaring Pie","Charlotte Rose"
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","8",5,"OUT","Café Tipple & Banana Crunch-away Horns","Religieuse à l'ancienne"
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","9",NA,NA,NA,NA
"Paul Jagger","6",49,"Prison governor","Swansea, Wales","Paul","10",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","1",10,"OUT","Coconut Cake","'Bread on a Breadboard' Cake"
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","2",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","3",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","4",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","5",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","6",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","7",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","8",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","9",NA,NA,NA,NA
"Peter Abatan","8",52,"IT programme manager","Southend, Essex","Peter","10",NA,NA,NA,NA
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","1",3,"IN","Pear, Muscat & Chocolate","Jubilee Cake"
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","2",11,"OUT","Fennel and Nigella Seed NaanBannock Bread","Rosemary and Sea Salt Bagels
Apple and Cinnamon Bagels"
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","3",NA,NA,NA,NA
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","4",NA,NA,NA,NA
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","5",NA,NA,NA,NA
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","6",NA,NA,NA,NA
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","7",NA,NA,NA,NA
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","8",NA,NA,NA,NA
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","9",NA,NA,NA,NA
"Peter Maloney","3",43,"Sales manager","Windsor, Berkshire","Peter","10",NA,NA,NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","1",8,"IN",NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","2",3,"IN",NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","3",10,"IN",NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","4",6,"OUT",NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","5",NA,NA,NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","6",NA,NA,NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","7",NA,NA,NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","8",NA,NA,NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","9",NA,NA,NA,NA
"Phil Thorne","10",56,"HGV driver","Rainham","Phil","10",NA,NA,NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","1",7,"IN",NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","2",7,"IN",NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","3",4,"IN",NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","4",10,"IN",NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","5",2,"IN",NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","6",7,"OUT",NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","7",NA,NA,NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","8",NA,NA,NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","9",NA,NA,NA,NA
"Priya O'Shea","10",34,"Marketing consultant","Leicester","Priya","10",NA,NA,NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","1",7,"IN",NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","2",2,"STAR BAKER",NA,NA
"Rahul Mandal","9",30,"Research scientist","Rotherham","Rahul","3",4,"STAR BAKER",NA,NA
